mass	period	probability
108.10591578072453	1795.714494371641	0.0
108.10591578072453	2099.1037201085546	0.0
108.10591578072453	2453.751106639817	0.0
108.10591578072453	2868.3168133420118	0.0
108.10591578072453	3352.9241492495566	0.0
108.10591578072453	3919.406774847221	0.0
108.10591578072453	4581.597669054491	0.0
108.10591578072453	5355.666917706896	0.0
108.10591578072453	6260.516572014822	0.0
108.10591578072453	7318.2422190761745	0.0
108.10591578072453	8554.672535565684	0.0
108.10591578072453	10000.0	0.0
121.5337553702674	1.0	0.0
121.5337553702674	1.1689518164985782	0.0
121.5337553702674	1.3664483492953254	98.28888888888888
121.5337553702674	1.5973122800602544	98.95555555555553
121.5337553702674	1.86718109129192	98.71111111111112
121.5337553702674	2.182644728397487	98.5111111111111
121.5337553702674	2.5514065200312888	97.44444444444444
121.5337553702674	2.9824712862168905	99.68888888888888
121.5337553702674	3.486365227678085	99.3777777777778
121.5337553702674	4.075392965871777	97.60000000000001
121.5337553702674	4.763938010401341	97.44444444444444
121.5337553702674	5.56881399094527	99.71111111111111
121.5337553702674	6.50967523045817	99.82222222222221
121.5337553702674	7.609496685459877	99.97777777777779
121.5337553702674	8.895134973108235	98.28888888888888
121.5337553702674	10.3979841848149	96.82222222222222
121.5337553702674	12.154742500762865	97.4
121.5337553702674	14.208308325339223	96.84444444444445
121.5337553702674	16.608827826277157	99.93333333333332
121.5337553702674	19.414919457438806	99.71111111111111
121.5337553702674	22.695105366946684	97.82222222222221
121.5337553702674	26.52948464431896	97.97777777777779
121.5337553702674	31.011689265747787	97.44444444444444
121.5337553702674	36.25117049988533	99.02222222222223
121.5337553702674	42.37587160604063	97.17777777777779
121.5337553702674	49.5353520895917	98.48888888888891
121.5337553702674	57.90443980602486	97.64444444444445
121.5337553702674	67.68750009458535	95.66666666666667
121.5337553702674	79.12342618981323	90.42222222222222
121.5337553702674	92.49147277217335	90.0
121.5337553702674	108.11807510766077	91.20000000000002
121.5337553702674	126.38482029342984	83.6
121.5337553702674	147.73776525985113	87.46666666666668
121.5337553702674	172.69832906594343	77.77777777777779
121.5337553702674	201.8760254679039	80.06666666666666
121.5337553702674	235.98334667821936	84.06666666666666
121.5337553702674	275.85316176291843	75.77777777777777
121.5337553702674	322.45905452963945	62.13333333333334
121.5337553702674	376.93909753883594	53.95555555555555
121.5337553702674	440.6236427773573	55.46666666666666
121.5337553702674	515.0678076168122	63.46666666666666
121.5337553702674	602.0894493336132	65.08888888888889
121.5337553702674	703.8135554931555	64.80000000000001
121.5337553702674	822.7241341700466	53.39999999999999
121.5337553702674	961.7248711152964	36.57777777777778
121.5337553702674	1124.2100350620863	2.2666666666666666
121.5337553702674	1314.1473626117568	0.0
121.5337553702674	1536.1749466718281	0.0
121.5337553702674	1795.714494371641	0.0
121.5337553702674	2099.1037201085546	0.0
121.5337553702674	2453.751106639817	0.0
121.5337553702674	2868.3168133420118	0.0
121.5337553702674	3352.9241492495566	0.0
121.5337553702674	3919.406774847221	0.0
121.5337553702674	4581.597669054491	0.0
121.5337553702674	5355.666917706896	0.0
121.5337553702674	6260.516572014822	0.0
121.5337553702674	7318.2422190761745	0.0
121.5337553702674	8554.672535565684	0.0
121.5337553702674	10000.0	0.0
136.62946738603532	1.0	0.0
136.62946738603532	1.1689518164985782	0.0
136.62946738603532	1.3664483492953254	98.24444444444444
136.62946738603532	1.5973122800602544	98.95555555555553
136.62946738603532	1.86718109129192	98.46666666666667
136.62946738603532	2.182644728397487	98.44444444444446
136.62946738603532	2.5514065200312888	97.57777777777778
136.62946738603532	2.9824712862168905	99.77777777777777
136.62946738603532	3.486365227678085	99.57777777777778
136.62946738603532	4.075392965871777	97.68888888888887
136.62946738603532	4.763938010401341	97.04444444444445
136.62946738603532	5.56881399094527	99.64444444444445
136.62946738603532	6.50967523045817	99.79999999999998
136.62946738603532	7.609496685459877	99.97777777777779
136.62946738603532	8.895134973108235	98.4888888888889
136.62946738603532	10.3979841848149	96.73333333333332
136.62946738603532	12.154742500762865	97.66666666666667
136.62946738603532	14.208308325339223	96.71111111111111
136.62946738603532	16.608827826277157	100.0
136.62946738603532	19.414919457438806	99.57777777777778
136.62946738603532	22.695105366946684	97.6888888888889
136.62946738603532	26.52948464431896	98.2
136.62946738603532	31.011689265747787	97.60000000000001
136.62946738603532	36.25117049988533	98.88888888888889
136.62946738603532	42.37587160604063	97.22222222222221
136.62946738603532	49.5353520895917	98.64444444444445
136.62946738603532	57.90443980602486	97.88888888888889
136.62946738603532	67.68750009458535	95.88888888888889
136.62946738603532	79.12342618981323	90.97777777777779
136.62946738603532	92.49147277217335	90.28888888888888
136.62946738603532	108.11807510766077	91.2
136.62946738603532	126.38482029342984	83.93333333333334
136.62946738603532	147.73776525985113	88.00000000000003
136.62946738603532	172.69832906594343	78.15555555555555
136.62946738603532	201.8760254679039	80.62222222222223
136.62946738603532	235.98334667821936	84.48888888888888
136.62946738603532	275.85316176291843	76.31111111111112
136.62946738603532	322.45905452963945	64.13333333333333
136.62946738603532	376.93909753883594	55.00000000000001
136.62946738603532	440.6236427773573	56.39999999999999
136.62946738603532	515.0678076168122	64.60000000000001
136.62946738603532	602.0894493336132	65.9111111111111
136.62946738603532	703.8135554931555	65.86666666666667
136.62946738603532	822.7241341700466	54.133333333333326
136.62946738603532	961.7248711152964	38.04444444444444
136.62946738603532	1124.2100350620863	2.4666666666666663
136.62946738603532	1314.1473626117568	0.0
136.62946738603532	1536.1749466718281	0.0
136.62946738603532	1795.714494371641	0.0
136.62946738603532	2099.1037201085546	0.0
136.62946738603532	2453.751106639817	0.0
136.62946738603532	2868.3168133420118	0.0
136.62946738603532	3352.9241492495566	0.0
136.62946738603532	3919.406774847221	0.0
136.62946738603532	4581.597669054491	0.0
136.62946738603532	5355.666917706896	0.0
136.62946738603532	6260.516572014822	0.0
136.62946738603532	7318.2422190761745	0.0
136.62946738603532	8554.672535565684	0.0
136.62946738603532	10000.0	0.0
153.60021832056893	1.0	0.0
153.60021832056893	1.1689518164985782	0.0
153.60021832056893	1.3664483492953254	98.3111111111111
153.60021832056893	1.5973122800602544	99.1111111111111
153.60021832056893	1.86718109129192	98.6222222222222
153.60021832056893	2.182644728397487	98.5111111111111
153.60021832056893	2.5514065200312888	97.64444444444445
153.60021832056893	2.9824712862168905	99.77777777777777
153.60021832056893	3.486365227678085	99.68888888888888
153.60021832056893	4.075392965871777	97.93333333333334
153.60021832056893	4.763938010401341	97.24444444444444
153.60021832056893	5.56881399094527	99.77777777777777
153.60021832056893	6.50967523045817	99.86666666666666
153.60021832056893	7.609496685459877	99.95555555555555
153.60021832056893	8.895134973108235	98.28888888888889
153.60021832056893	10.3979841848149	96.73333333333333
153.60021832056893	12.154742500762865	97.73333333333333
153.60021832056893	14.208308325339223	96.53333333333335
153.60021832056893	16.608827826277157	99.95555555555555
153.60021832056893	19.414919457438806	99.55555555555556
153.60021832056893	22.695105366946684	97.6888888888889
153.60021832056893	26.52948464431896	98.0888888888889
153.60021832056893	31.011689265747787	97.66666666666666
153.60021832056893	36.25117049988533	99.39999999999999
153.60021832056893	42.37587160604063	97.35555555555557
153.60021832056893	49.5353520895917	98.6
153.60021832056893	57.90443980602486	98.3111111111111
153.60021832056893	67.68750009458535	96.24444444444445
153.60021832056893	79.12342618981323	91.35555555555555
153.60021832056893	92.49147277217335	90.71111111111111
153.60021832056893	108.11807510766077	91.64444444444445
153.60021832056893	126.38482029342984	84.39999999999999
153.60021832056893	147.73776525985113	88.6888888888889
153.60021832056893	172.69832906594343	78.84444444444445
153.60021832056893	201.8760254679039	81.84444444444445
153.60021832056893	235.98334667821936	85.57777777777778
153.60021832056893	275.85316176291843	77.57777777777777
153.60021832056893	322.45905452963945	64.62222222222222
153.60021832056893	376.93909753883594	55.333333333333336
153.60021832056893	440.6236427773573	57.57777777777778
153.60021832056893	515.0678076168122	65.44444444444444
153.60021832056893	602.0894493336132	66.2
153.60021832056893	703.8135554931555	66.66666666666669
153.60021832056893	822.7241341700466	55.955555555555556
